post_id	post_text	post_published	comment_id	comment_message	comment_published	comment_like_count	attachment_type	attachment_url
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463123893718999	"Ik ben slim. Ik heb nog een domme meter😉"	2017-03-03T20:53:50+0000	2		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1462898380408217	"Daarom hebben wij nog een analoge :)"	2017-03-03T17:46:27+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1469674193063969	"Mijn nieuwe slimme meter stond maanden op 0  bij opwekking en leveren. Had vier telewerken waarvan er dus maar 2 werkten"	2017-03-08T22:18:42+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1463110443720344	"Nou daar ben ik mooi klaar mee"	2017-03-03T20:41:02+0000	0		
153677961330272_1462894457075276	"Some electronic energy meters can give false readings that are up to 582% higher than actual energy consumption. This emerged from a study carried out by the University of Twente (UT)  in collaboration with the Amsterdam University of Applied Sciences (AUAS). Professor Frank Leferink of the UT estimates that potentially inaccurate meters have been installed in the meter cabinets of at least 750 000 Dutch households. https://www.utwente.nl/en/news/!/2017/3/313543/electronic-energy-meters-false-readings-almost-six-times-higher-than-actual-energy-consumption = = = = =  Bepaalde elektronische energiemeters kunnen een tot wel 582 procent te hoog verbruik aangeven. Dat blijkt uit onderzoek van de Universiteit Twente (UT) in samenwerking met de Hogeschool van Amsterdam (HvA). UT-hoogleraar Frank Leferink schat dat in de meterkasten van zeker 750.000 Nederlandse huishoudens een meter is geïnstalleerd die potentieel foute meterstanden kan weergeven.  https://www.utwente.nl/nieuws/!/2017/3/313543/elektronische-energiemeters-kunnen-bijna-zes-keer-te-hoog-verbruik-aangeven"	2017-03-03T17:39:57+0000	1462894457075276_1466845820013473	"Hé, alweer zo'n mooi onderzoek van Frank. Ik herinner me nog dat we aan de keukentafel in Hengelo met een scoop zaten te spelen..."	2017-03-06T21:38:07+0000	0		
153677961330272_1462372707127451	"A new name for Kennispark: Novel-T! As proud founders  we re excited about the expanding ambitions.  Read more via https://www.utwente.nl/en/news/!/2017/3/281012/kennispark-twente-becomes-novel-t  For the Dutch news release: https://www.utwente.nl/nieuws/!/2017/3/281012/kennispark-twente-wordt-novel-t"	2017-03-03T06:43:53+0000	1462372707127451_1463850510313004	"Maik Schot Aukie Hooglugt Bas van Loo innoveltive"	2017-03-04T11:46:35+0000	2		
153677961330272_1457830474248341	"Mark Rutte is vandaag om 11.30 uur de eerste gast bij Van Torentje naar Torentje  de debatreeks die we met Tubantia organiseren. Vanaf 12.00 uur kan je het debat live volgen op www.utwente.nl.   De komende weken ontvangen we elke werkdag één of meerdere lijsttrekkers. Voor meer informatie over het programma en een dagelijkse terugblik kan je terecht op www.utwente.nl/van-torentje-naar-torentje."	2017-02-27T07:56:14+0000	1457830474248341_1457861467578575		2017-02-27T08:38:01+0000	1	photo	https://www.facebook.com/photo.php?fbid=1136062826516009&set=p.1136062826516009&type=3
153677961330272_1457830474248341	"Mark Rutte is vandaag om 11.30 uur de eerste gast bij Van Torentje naar Torentje  de debatreeks die we met Tubantia organiseren. Vanaf 12.00 uur kan je het debat live volgen op www.utwente.nl.   De komende weken ontvangen we elke werkdag één of meerdere lijsttrekkers. Voor meer informatie over het programma en een dagelijkse terugblik kan je terecht op www.utwente.nl/van-torentje-naar-torentje."	2017-02-27T07:56:14+0000	1457830474248341_1458426460855409	"University of Twente kunnen we de debatten later terugkijken op de site, of alleen live?"	2017-02-27T19:17:27+0000	0		
153677961330272_1457830474248341	"Mark Rutte is vandaag om 11.30 uur de eerste gast bij Van Torentje naar Torentje  de debatreeks die we met Tubantia organiseren. Vanaf 12.00 uur kan je het debat live volgen op www.utwente.nl.   De komende weken ontvangen we elke werkdag één of meerdere lijsttrekkers. Voor meer informatie over het programma en een dagelijkse terugblik kan je terecht op www.utwente.nl/van-torentje-naar-torentje."	2017-02-27T07:56:14+0000	1457830474248341_1457846614246727	"Naomi jij hebt ook les? Of kan jij wel?"	2017-02-27T08:17:00+0000	1		
153677961330272_1457830474248341	"Mark Rutte is vandaag om 11.30 uur de eerste gast bij Van Torentje naar Torentje  de debatreeks die we met Tubantia organiseren. Vanaf 12.00 uur kan je het debat live volgen op www.utwente.nl.   De komende weken ontvangen we elke werkdag één of meerdere lijsttrekkers. Voor meer informatie over het programma en een dagelijkse terugblik kan je terecht op www.utwente.nl/van-torentje-naar-torentje."	2017-02-27T07:56:14+0000	1457830474248341_1458166664214722	"Anna Kampen"	2017-02-27T13:28:22+0000	1		
153677961330272_1457830474248341	"Mark Rutte is vandaag om 11.30 uur de eerste gast bij Van Torentje naar Torentje  de debatreeks die we met Tubantia organiseren. Vanaf 12.00 uur kan je het debat live volgen op www.utwente.nl.   De komende weken ontvangen we elke werkdag één of meerdere lijsttrekkers. Voor meer informatie over het programma en een dagelijkse terugblik kan je terecht op www.utwente.nl/van-torentje-naar-torentje."	2017-02-27T07:56:14+0000	1457830474248341_1457838954247493	"Liesbeth ten Have-Schoonhoven"	2017-02-27T08:13:03+0000	0		
153677961330272_1453168401381215	"Win een MEET & GREET met Jamie Hyneman!  Wil jij Jamie Hyneman persoonlijk ontmoeten tijdens zijn bezoek aan de UT? Tag een vriend/vriendin en win een meet & greet voor jullie samen! We geven 5x2 meet & greets weg aan studenten en medewerkers voor vrijdag 10 maart en 5x2 aan bezoekers van het open huis op zaterdag 11 maart.   Voor meer informatie over Jamie Hyneman s bezoek of om je te registreren  ga naar www.utwente.nl/jamiehyneman."	2017-02-24T09:04:00+0000	1453168401381215_1466312230066832	"Gefeliciteerd Giel Van Weezel, Niels Ruiter, Jules van Liefland, Kerensa Broersen-Nutma, Sanne Kassenberg, Nadi Zoetebier en Daan Overgoor, jullie zijn de winnaars van de meet & greet samen met een vriend/vriendin! Kunnen jullie ons een PM sturen, zodat we jullie van meer info kunnen voorzien? De overige kaarten zijn vergeven via de Engelstalige Facebookpost en de alumni-nieuwsbrief. ^Desiré"	2017-03-06T14:20:51+0000	12		
153677961330272_1453168401381215	"Win een MEET & GREET met Jamie Hyneman!  Wil jij Jamie Hyneman persoonlijk ontmoeten tijdens zijn bezoek aan de UT? Tag een vriend/vriendin en win een meet & greet voor jullie samen! We geven 5x2 meet & greets weg aan studenten en medewerkers voor vrijdag 10 maart en 5x2 aan bezoekers van het open huis op zaterdag 11 maart.   Voor meer informatie over Jamie Hyneman s bezoek of om je te registreren  ga naar www.utwente.nl/jamiehyneman."	2017-02-24T09:04:00+0000	1453168401381215_1454470211251034	"Marc nu kunnen we wel al je vrienden jaloers maken als we dit winnen!"	2017-02-24T15:37:42+0000	1		
153677961330272_1453168401381215	"Win een MEET & GREET met Jamie Hyneman!  Wil jij Jamie Hyneman persoonlijk ontmoeten tijdens zijn bezoek aan de UT? Tag een vriend/vriendin en win een meet & greet voor jullie samen! We geven 5x2 meet & greets weg aan studenten en medewerkers voor vrijdag 10 maart en 5x2 aan bezoekers van het open huis op zaterdag 11 maart.   Voor meer informatie over Jamie Hyneman s bezoek of om je te registreren  ga naar www.utwente.nl/jamiehyneman."	2017-02-24T09:04:00+0000	1453168401381215_1455318787832843	"Renske Mulder ik ga het proberen voor je! Aangezien ik toch bij het restaurant op de gallery werk, kan ik het altijd een kans geven 🙌"	2017-02-25T07:10:34+0000	2		
153677961330272_1453168401381215	"Win een MEET & GREET met Jamie Hyneman!  Wil jij Jamie Hyneman persoonlijk ontmoeten tijdens zijn bezoek aan de UT? Tag een vriend/vriendin en win een meet & greet voor jullie samen! We geven 5x2 meet & greets weg aan studenten en medewerkers voor vrijdag 10 maart en 5x2 aan bezoekers van het open huis op zaterdag 11 maart.   Voor meer informatie over Jamie Hyneman s bezoek of om je te registreren  ga naar www.utwente.nl/jamiehyneman."	2017-02-24T09:04:00+0000	1453168401381215_1456038904427498	"Aldo Baan ik moet iemand taggen, jij bent de uitvekorene"	2017-02-25T20:32:01+0000	2		
153677961330272_1453168401381215	"Win een MEET & GREET met Jamie Hyneman!  Wil jij Jamie Hyneman persoonlijk ontmoeten tijdens zijn bezoek aan de UT? Tag een vriend/vriendin en win een meet & greet voor jullie samen! We geven 5x2 meet & greets weg aan studenten en medewerkers voor vrijdag 10 maart en 5x2 aan bezoekers van het open huis op zaterdag 11 maart.   Voor meer informatie over Jamie Hyneman s bezoek of om je te registreren  ga naar www.utwente.nl/jamiehyneman."	2017-02-24T09:04:00+0000	1453168401381215_1454314271266628	"Jannick Pohlmann, dat zou leuk zijn als we dat winnen  :D"	2017-02-24T12:58:40+0000	2		
